tournament_id,tournament_date,match_id,round,round_name,match_number,player_a_id,player_a_name,player_a_score,player_b_id,player_b_name,player_b_score,table_number,started_at,ended_at,source_url
54570,2026-03-15,2849838,R1,Первый тур,2,68408,Трачук Кірілл,40,99069,Сидоров Алексей,19,01,2026-03-15T11:05:07+00:00,2026-03-15T12:09:37+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849839,R1,Первый тур,3,9707,Вишневский Денис,17,87816,Курчевский Даниил,40,02,2026-03-15T11:05:18+00:00,2026-03-15T11:58:55+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849840,R1,Первый тур,4,26032,Попов Олександр,40,86276,Левочкин Володимир,15,3,2026-03-15T11:05:26+00:00,2026-03-15T12:01:38+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849841,R1,Первый тур,5,41556,Крутов Алексей,17,96997,Klubkov Dmytro,40,4,2026-03-15T11:05:39+00:00,2026-03-15T11:58:05+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849842,R1,Первый тур,6,97675,Бугаєць Роман,18,87908,Тихонов Роман,40,5,2026-03-15T11:05:46+00:00,2026-03-15T12:05:25+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849843,R1,Первый тур,7,41555,Черный Роман,31,92409,Конишев Никита,40,6,2026-03-15T11:05:58+00:00,2026-03-15T12:01:01+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849844,R1,Первый тур,8,89467,Діденко Геннадій,35,97445,Кепич Тарас,40,7,2026-03-15T11:06:05+00:00,2026-03-15T12:22:17+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849845,R1,Первый тур,9,101634,Ефаненков Анатолий,35,100025,Рупаевский Адик,40,8,2026-03-15T11:06:15+00:00,2026-03-15T12:14:30+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849846,R1,Первый тур,10,45956,Бікметов Максим,40,89180,Лапко Алексей,30,9,2026-03-15T11:06:25+00:00,2026-03-15T12:12:43+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849847,R1,Первый тур,11,94439,Дмитрюк Андрій,38,38885,Бурлака Валерій,40,010,2026-03-15T11:06:33+00:00,2026-03-15T12:29:37+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849848,R1,Первый тур,12,87671,Скукіс Володимир,33,88403,Lavryk Yevgen,40,4,2026-03-15T11:58:15+00:00,2026-03-15T12:47:28+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849849,R1,Первый тур,13,79229,Лобов Максим,17,43938,Таланенко Олександр,40,02,2026-03-15T12:00:48+00:00,2026-03-15T12:57:27+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849850,R1,Первый тур,14,53732,Kondratuk Alexandr,31,10481,Баблюк Евгений,40,6,2026-03-15T12:01:13+00:00,2026-03-15T13:05:25+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849851,R1,Первый тур,15,64943,Собачинский Владислав,40,101635,Марданов Хусейн,21,3,2026-03-15T12:02:07+00:00,2026-03-15T12:51:49+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849852,R1,Первый тур,16,98039,Одарюк Михаил,36,97235,Сливинский Андрей,40,5,2026-03-15T12:05:43+00:00,2026-03-15T13:25:20+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849853,WB1,"Верхняя сетка, тур 1",17,93605,Демидов Максим,10,68408,Трачук Кірілл,40,01,2026-03-15T12:09:45+00:00,2026-03-15T12:52:09+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849854,WB1,"Верхняя сетка, тур 1",18,87816,Курчевский Даниил,40,26032,Попов Олександр,28,3,2026-03-15T12:52:21+00:00,2026-03-15T14:18:06+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849855,WB1,"Верхняя сетка, тур 1",19,96997,Klubkov Dmytro,31,87908,Тихонов Роман,40,02,2026-03-15T12:57:41+00:00,2026-03-15T14:05:22+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849856,WB1,"Верхняя сетка, тур 1",20,92409,Конишев Никита,40,97445,Кепич Тарас,14,8,2026-03-15T13:15:24+00:00,2026-03-15T13:58:24+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849857,WB1,"Верхняя сетка, тур 1",21,100025,Рупаевский Адик,40,45956,Бікметов Максим,38,9,2026-03-15T13:28:32+00:00,2026-03-15T14:30:12+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849858,WB1,"Верхняя сетка, тур 1",22,38885,Бурлака Валерій,25,88403,Lavryk Yevgen,40,010,2026-03-15T13:40:16+00:00,2026-03-15T14:40:41+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849859,WB1,"Верхняя сетка, тур 1",23,43938,Таланенко Олександр,40,10481,Баблюк Евгений,33,01,2026-03-15T13:46:22+00:00,2026-03-15T14:55:53+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849860,WB1,"Верхняя сетка, тур 1",24,64943,Собачинский Владислав,35,97235,Сливинский Андрей,40,02,2026-03-15T14:05:38+00:00,2026-03-15T15:00:27+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849830,LB1,"Нижняя сетка, тур 1",26,9707,Вишневский Денис,40,86276,Левочкин Володимир,36,9,2026-03-15T12:12:58+00:00,2026-03-15T13:28:21+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849831,LB1,"Нижняя сетка, тур 1",27,41556,Крутов Алексей,13,97675,Бугаєць Роман,40,8,2026-03-15T12:14:40+00:00,2026-03-15T13:14:55+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849832,LB1,"Нижняя сетка, тур 1",28,41555,Черный Роман,40,89467,Діденко Геннадій,36,010,2026-03-15T12:30:16+00:00,2026-03-15T13:39:42+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849833,LB1,"Нижняя сетка, тур 1",29,101634,Ефаненков Анатолий,36,89180,Лапко Алексей,40,4,2026-03-15T12:47:55+00:00,2026-03-15T14:11:39+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849834,LB1,"Нижняя сетка, тур 1",30,94439,Дмитрюк Андрій,25,87671,Скукіс Володимир,40,01,2026-03-15T12:52:32+00:00,2026-03-15T13:46:05+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849835,LB1,"Нижняя сетка, тур 1",31,79229,Лобов Максим,30,53732,Kondratuk Alexandr,40,6,2026-03-15T13:05:39+00:00,2026-03-15T14:05:48+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849836,LB1,"Нижняя сетка, тур 1",32,101635,Марданов Хусейн,18,98039,Одарюк Михаил,40,5,2026-03-15T13:40:22+00:00,2026-03-15T14:09:05+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849821,LB2,"Нижняя сетка, тур 2",33,99069,Сидоров Алексей,29,64943,Собачинский Владислав,40,VIP,2026-03-15T15:00:47+00:00,2026-03-15T15:01:10+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849822,LB2,"Нижняя сетка, тур 2",34,9707,Вишневский Денис,37,10481,Баблюк Евгений,40,01,2026-03-15T14:56:06+00:00,2026-03-15T16:23:06+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849823,LB2,"Нижняя сетка, тур 2",35,97675,Бугаєць Роман,40,38885,Бурлака Валерій,27,010,2026-03-15T14:41:50+00:00,2026-03-15T16:04:38+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849824,LB2,"Нижняя сетка, тур 2",36,41555,Черный Роман,30,45956,Бікметов Максим,40,9,2026-03-15T14:30:23+00:00,2026-03-15T15:04:32+00:00,https://tournamentservice.net/embed/54570/standing
54570,2026-03-15,2849825,LB2,"Нижняя сетка, тур 2",37,89180,Лапко Алексей,40,97445,Кепич Тарас,19,4,2026-03-15T14:11:46+00:00,2026-03-15T15:16:06+00:00,https://tournamentservice.net/embed/54570/standing
