tournament_id,tournament_date,match_id,round,round_name,match_number,player_a_id,player_a_name,player_a_score,player_b_id,player_b_name,player_b_score,table_number,started_at,ended_at,source_url
55159,2026-05-24,2882294,LB2,"Нижняя сетка, тур 2",39,76844,Миенко Алексей,2,1134,Буданцев Артем,1,01,2026-05-24T13:23:42+00:00,2026-05-24T15:22:01+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882295,LB2,"Нижняя сетка, тур 2",40,88403,Lavryk Yevgen,0,38885,Бурлака Валерій,2,3,2026-05-24T12:49:59+00:00,2026-05-24T13:08:01+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882328,8F,1/8 финала,41,26032,Попов Олександр,3,97675,Бугаєць Роман,2,4,2026-05-24T14:42:23+00:00,2026-05-24T17:38:09+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882329,8F,1/8 финала,42,68408,Трачук Кірілл,3,87816,Курчевский Даниил,2,9,2026-05-24T14:12:39+00:00,2026-05-24T16:28:12+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882330,8F,1/8 финала,43,64943,Собачинский Владислав,1,87671,Скукіс Володимир,3,3,2026-05-24T15:06:14+00:00,2026-05-24T16:37:35+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882331,8F,1/8 финала,44,58151,Єфремов Олексій,1,89467,Діденко Геннадій,3,5,2026-05-24T14:45:14+00:00,2026-05-24T16:01:20+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882332,8F,1/8 финала,45,10481,Баблюк Евгений,2,38885,Бурлака Валерій,3,3,2026-05-24T13:08:27+00:00,2026-05-24T14:42:00+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882333,8F,1/8 финала,46,96995,Lobov Maksym,3,76844,Миенко Алексей,2,6,2026-05-24T15:24:41+00:00,2026-05-24T17:10:38+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882334,8F,1/8 финала,47,100787,Жигимонт Олег,3,87813,Polovko Volodymyr,1,010,2026-05-24T14:14:22+00:00,2026-05-24T15:31:42+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882335,8F,1/8 финала,48,1053,Крупицкий Александр,0,103428,Микаилов Кенан,3,02,2026-05-24T15:21:53+00:00,2026-05-24T17:01:29+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882336,QF,1/4 финала,49,26032,Попов Олександр,1,68408,Трачук Кірілл,3,22,2026-05-24T17:38:14+00:00,2026-05-24T18:38:27+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882337,QF,1/4 финала,50,87671,Скукіс Володимир,3,89467,Діденко Геннадій,1,3,2026-05-24T16:37:49+00:00,2026-05-24T17:52:01+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882338,QF,1/4 финала,51,38885,Бурлака Валерій,3,96995,Lobov Maksym,2,010,2026-05-24T17:10:45+00:00,2026-05-24T19:02:43+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882339,QF,1/4 финала,52,100787,Жигимонт Олег,3,103428,Микаилов Кенан,1,VIP,2026-05-24T17:01:38+00:00,2026-05-24T18:49:14+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882340,SF,Полуфинал,53,68408,Трачук Кірілл,3,87671,Скукіс Володимир,0,3,2026-05-24T18:38:38+00:00,2026-05-24T20:16:03+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882341,SF,Полуфинал,54,38885,Бурлака Валерій,3,100787,Жигимонт Олег,2,VIP,2026-05-24T19:02:56+00:00,2026-05-24T08:00:00+00:00,https://tournamentservice.net/embed/55159/standing
55159,2026-05-24,2882342,F,Финал,55,68408,Трачук Кірілл,3,38885,Бурлака Валерій,1,VIP,2026-05-24T08:00:00+00:00,2026-05-24T08:00:00+00:00,https://tournamentservice.net/embed/55159/standing
