tournament_id,tournament_date,tournament_name,discipline,discipline_name,player_id,surname,given_name,player_name,country,city,place,points,source_url,scraped_at
54379,2026-02-22,Турнир Zlota Bila,combined,Комбинированная с изменениями,87816,Курчевский,Даниил,Курчевский Даниил,POL,,1,32.5,https://tournamentservice.net/embed/54379/standing,2026-08-25T13:39:01.566392+00:00
54379,2026-02-22,Турнир Zlota Bila,combined,Комбинированная с изменениями,87671,Скукіс,Володимир,Скукіс Володимир,POL,Warszawa,2,20.5,https://tournamentservice.net/embed/54379/standing,2026-08-25T13:39:01.566392+00:00
54379,2026-02-22,Турнир Zlota Bila,combined,Комбинированная с изменениями,8601,Криворучко,Андрей,Криворучко Андрей,UKR,Херсон,3-4,14.5,https://tournamentservice.net/embed/54379/standing,2026-08-25T13:39:01.566392+00:00
54379,2026-02-22,Турнир Zlota Bila,combined,Комбинированная с изменениями,68408,Трачук,Кірілл,Трачук Кірілл,UKR,Хмельницький,3-4,14.5,https://tournamentservice.net/embed/54379/standing,2026-08-25T13:39:01.566392+00:00
54379,2026-02-22,Турнир Zlota Bila,combined,Комбинированная с изменениями,10481,Баблюк,Евгений,Баблюк Евгений,UKR,Кам'янець-Подільский,5-8,10.5,https://tournamentservice.net/embed/54379/standing,2026-08-25T13:39:01.566392+00:00
54379,2026-02-22,Турнир Zlota Bila,combined,Комбинированная с изменениями,53373,Мієнко,Олексій,Мієнко Олексій,UKR,Київ,5-8,10.5,https://tournamentservice.net/embed/54379/standing,2026-08-25T13:39:01.566392+00:00
54379,2026-02-22,Турнир Zlota Bila,combined,Комбинированная с изменениями,64943,Собачинский,Владислав,Собачинский Владислав,UKR,Кам'янець-Подільский,5-8,10.5,https://tournamentservice.net/embed/54379/standing,2026-08-25T13:39:01.566392+00:00
54379,2026-02-22,Турнир Zlota Bila,combined,Комбинированная с изменениями,87908,Тихонов,Роман,Тихонов Роман,POL,Warszawa,5-8,10.5,https://tournamentservice.net/embed/54379/standing,2026-08-25T13:39:01.566392+00:00
54379,2026-02-22,Турнир Zlota Bila,combined,Комбинированная с изменениями,38885,Бурлака,Валерій,Бурлака Валерій,UKR,Запоріжжя,9-16,8.5,https://tournamentservice.net/embed/54379/standing,2026-08-25T13:39:01.566392+00:00
54379,2026-02-22,Турнир Zlota Bila,combined,Комбинированная с изменениями,9707,Вишневский,Денис,Вишневский Денис,UKR,Запоріжжя,9-16,8.5,https://tournamentservice.net/embed/54379/standing,2026-08-25T13:39:01.566392+00:00
54379,2026-02-22,Турнир Zlota Bila,combined,Комбинированная с изменениями,87672,Гезун,Николай,Гезун Николай,POL,,9-16,8.5,https://tournamentservice.net/embed/54379/standing,2026-08-25T13:39:01.566392+00:00
54379,2026-02-22,Турнир Zlota Bila,combined,Комбинированная с изменениями,1559,Десятник,Виталий,Десятник Виталий,UKR,Київ,9-16,8.5,https://tournamentservice.net/embed/54379/standing,2026-08-25T13:39:01.566392+00:00
54379,2026-02-22,Турнир Zlota Bila,combined,Комбинированная с изменениями,94439,Дмитрюк,Андрій,Дмитрюк Андрій,POL,Warszawa,9-16,8.5,https://tournamentservice.net/embed/54379/standing,2026-08-25T13:39:01.566392+00:00
54379,2026-02-22,Турнир Zlota Bila,combined,Комбинированная с изменениями,79229,Лобов,Максим,Лобов Максим,UKR,Миколаїв,9-16,8.5,https://tournamentservice.net/embed/54379/standing,2026-08-25T13:39:01.566392+00:00
