tournament_id,tournament_date,match_id,round,round_name,match_number,player_a_id,player_a_name,player_a_score,player_b_id,player_b_name,player_b_score,table_number,started_at,ended_at,source_url
55634,2026-07-26,2907720,8F,1/8 финала,42,17811,Дементий Данил,1,26032,Попов Олександр,3,6,2026-07-26T11:49:41+00:00,2026-07-26T13:17:44+00:00,https://tournamentservice.net/embed/55634/standing
55634,2026-07-26,2907721,8F,1/8 финала,43,103855,Kurchevskyi Daniil,3,96995,Lobov Maksym,1,10,2026-07-26T12:13:00+00:00,2026-07-26T13:08:06+00:00,https://tournamentservice.net/embed/55634/standing
55634,2026-07-26,2907722,8F,1/8 финала,44,101635,Марданов Хусейн,2,87671,Скукіс Володимир,3,2,2026-07-26T13:23:57+00:00,2026-07-26T14:56:28+00:00,https://tournamentservice.net/embed/55634/standing
55634,2026-07-26,2907723,8F,1/8 финала,45,94439,Дмитрюк Андрій,2,68408,Трачук Кірілл,3,1,2026-07-26T11:56:58+00:00,2026-07-26T13:42:31+00:00,https://tournamentservice.net/embed/55634/standing
55634,2026-07-26,2907724,8F,1/8 финала,46,100787,Жигимонт Олег,3,87908,Тихонов Роман,2,2,2026-07-26T11:09:02+00:00,2026-07-26T12:53:35+00:00,https://tournamentservice.net/embed/55634/standing
55634,2026-07-26,2907725,8F,1/8 финала,47,41556,Крутов Алексей,2,97675,Бугаєць Роман,3,3,2026-07-26T13:25:50+00:00,2026-07-26T16:14:56+00:00,https://tournamentservice.net/embed/55634/standing
55634,2026-07-26,2907726,8F,1/8 финала,48,64943,Собачинский Владислав,3,58944,Тіванов Матвій,2,4,2026-07-26T14:03:56+00:00,2026-07-26T15:19:50+00:00,https://tournamentservice.net/embed/55634/standing
55634,2026-07-26,2907727,QF,1/4 финала,49,10481,Баблюк Евгений,1,26032,Попов Олександр,3,5,2026-07-26T14:40:25+00:00,2026-07-26T16:31:31+00:00,https://tournamentservice.net/embed/55634/standing
55634,2026-07-26,2907728,QF,1/4 финала,50,103855,Kurchevskyi Daniil,1,87671,Скукіс Володимир,3,2,2026-07-26T14:56:33+00:00,2026-07-26T15:55:13+00:00,https://tournamentservice.net/embed/55634/standing
55634,2026-07-26,2907729,QF,1/4 финала,51,68408,Трачук Кірілл,3,100787,Жигимонт Олег,1,1,2026-07-26T13:42:36+00:00,2026-07-26T14:50:00+00:00,https://tournamentservice.net/embed/55634/standing
55634,2026-07-26,2907730,QF,1/4 финала,52,97675,Бугаєць Роман,1,64943,Собачинский Владислав,3,10,2026-07-26T16:15:23+00:00,2026-07-26T17:58:28+00:00,https://tournamentservice.net/embed/55634/standing
55634,2026-07-26,2907731,SF,Полуфинал,53,26032,Попов Олександр,3,87671,Скукіс Володимир,1,5,2026-07-26T16:32:31+00:00,2026-07-26T20:39:00+00:00,https://tournamentservice.net/embed/55634/standing
55634,2026-07-26,2907732,SF,Полуфинал,54,68408,Трачук Кірілл,2,64943,Собачинский Владислав,3,10,2026-07-26T17:58:44+00:00,2026-07-26T20:38:39+00:00,https://tournamentservice.net/embed/55634/standing
55634,2026-07-26,2907733,F,Финал,55,26032,Попов Олександр,3,64943,Собачинский Владислав,1,10,2026-07-26T20:39:23+00:00,2026-07-26T20:39:23+00:00,https://tournamentservice.net/embed/55634/standing
