tournament_id,tournament_date,match_id,round,round_name,match_number,player_a_id,player_a_name,player_a_score,player_b_id,player_b_name,player_b_score,table_number,started_at,ended_at,source_url
53998,2026-01-11,2817124,8F,1/8 финала,42,64943,Собачинский Владислав,40,97235,Сливинский Андрей,30,5,2026-01-11T14:29:13+00:00,2026-01-11T15:18:57+00:00,https://tournamentservice.net/embed/53998/standing
53998,2026-01-11,2817125,8F,1/8 финала,43,87671,Скукіс Володимир,40,76085,Гайдеров Максим,27,6,2026-01-11T15:08:12+00:00,2026-01-11T16:10:19+00:00,https://tournamentservice.net/embed/53998/standing
53998,2026-01-11,2817126,8F,1/8 финала,44,68408,Трачук Кірілл,40,87908,Тихонов Роман,22,9,2026-01-11T15:04:11+00:00,2026-01-11T15:47:14+00:00,https://tournamentservice.net/embed/53998/standing
53998,2026-01-11,2817127,8F,1/8 финала,45,9707,Вишневский Денис,40,94439,Дмитрюк Андрій,38,VIP,2026-01-11T14:43:42+00:00,2026-01-11T16:02:51+00:00,https://tournamentservice.net/embed/53998/standing
53998,2026-01-11,2817128,8F,1/8 финала,46,38885,Бурлака Валерій,32,100786,Bikmetov Maxim,40,010,2026-01-11T14:02:33+00:00,2026-01-11T15:08:30+00:00,https://tournamentservice.net/embed/53998/standing
53998,2026-01-11,2817129,8F,1/8 финала,47,10481,Баблюк Евгений,38,87813,Polovko Volodymyr,40,22,2026-01-11T14:20:16+00:00,2026-01-11T15:47:38+00:00,https://tournamentservice.net/embed/53998/standing
53998,2026-01-11,2817130,8F,1/8 финала,48,43938,Таланенко Олександр,40,97675,Бугаєць Роман,36,3,2026-01-11T15:01:30+00:00,2026-01-11T16:40:50+00:00,https://tournamentservice.net/embed/53998/standing
53998,2026-01-11,2817131,QF,1/4 финала,49,100787,Жигимонт Олег,40,64943,Собачинский Владислав,31,4,2026-01-11T15:26:36+00:00,2026-01-11T16:38:10+00:00,https://tournamentservice.net/embed/53998/standing
53998,2026-01-11,2817132,QF,1/4 финала,50,87671,Скукіс Володимир,40,68408,Трачук Кірілл,25,6,2026-01-11T16:10:26+00:00,2026-01-11T16:47:23+00:00,https://tournamentservice.net/embed/53998/standing
53998,2026-01-11,2817133,QF,1/4 финала,51,9707,Вишневский Денис,40,100786,Bikmetov Maxim,37,5,2026-01-11T16:04:09+00:00,2026-01-11T17:10:32+00:00,https://tournamentservice.net/embed/53998/standing
53998,2026-01-11,2817134,QF,1/4 финала,52,87813,Polovko Volodymyr,35,43938,Таланенко Олександр,40,3,2026-01-11T16:41:26+00:00,2026-01-11T17:39:48+00:00,https://tournamentservice.net/embed/53998/standing
53998,2026-01-11,2817135,SF,Полуфинал,53,100787,Жигимонт Олег,30,87671,Скукіс Володимир,40,4,2026-01-11T16:49:11+00:00,2026-01-11T18:08:09+00:00,https://tournamentservice.net/embed/53998/standing
53998,2026-01-11,2817136,SF,Полуфинал,54,9707,Вишневский Денис,40,43938,Таланенко Олександр,37,3,2026-01-11T17:39:55+00:00,2026-01-11T19:03:11+00:00,https://tournamentservice.net/embed/53998/standing
53998,2026-01-11,2817137,F,Финал,55,87671,Скукіс Володимир,40,9707,Вишневский Денис,31,3,2026-01-11T19:03:15+00:00,2026-01-11T19:58:12+00:00,https://tournamentservice.net/embed/53998/standing
