tournament_id,tournament_date,match_id,round,round_name,match_number,player_a_id,player_a_name,player_a_score,player_b_id,player_b_name,player_b_score,table_number,started_at,ended_at,source_url
54379,2026-02-22,2839860,WB1,"Верхняя сетка, тур 1",18,87672,Гезун Николай,0,64943,Собачинский Владислав,2,8,2026-02-22T12:08:40+00:00,2026-02-22T12:23:04+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839861,WB1,"Верхняя сетка, тур 1",19,9707,Вишневский Денис,1,87671,Скукіс Володимир,2,3,2026-02-22T11:57:40+00:00,2026-02-22T12:46:55+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839862,WB1,"Верхняя сетка, тур 1",20,87908,Тихонов Роман,1,10481,Баблюк Евгений,2,4,2026-02-22T12:32:10+00:00,2026-02-22T13:37:14+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839863,WB1,"Верхняя сетка, тур 1",21,53373,Мієнко Олексій,2,94439,Дмитрюк Андрій,1,5,2026-02-22T11:42:21+00:00,2026-02-22T12:30:47+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839864,WB1,"Верхняя сетка, тур 1",22,8601,Криворучко Андрей,2,87813,Polovko Volodymyr,1,9,2026-02-22T11:57:06+00:00,2026-02-22T12:42:04+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839865,WB1,"Верхняя сетка, тур 1",23,87816,Курчевский Даниил,2,38885,Бурлака Валерій,0,6,2026-02-22T12:11:40+00:00,2026-02-22T13:02:20+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839866,WB1,"Верхняя сетка, тур 1",24,79229,Лобов Максим,2,96003,Миненко Даниіл,0,010,2026-02-22T11:52:53+00:00,2026-02-22T12:33:25+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839836,LB1,"Нижняя сетка, тур 1",26,41556,Крутов Алексей,1,97675,Бугаєць Роман,2,02,2026-02-22T12:08:45+00:00,2026-02-22T13:39:38+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839827,LB2,"Нижняя сетка, тур 2",33,101635,Марданов Хусейн,1,96003,Миненко Даниіл,2,010,2026-02-22T12:33:50+00:00,2026-02-22T14:03:04+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839828,LB2,"Нижняя сетка, тур 2",34,97675,Бугаєць Роман,0,38885,Бурлака Валерій,2,02,2026-02-22T13:40:00+00:00,2026-02-22T14:25:51+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839829,LB2,"Нижняя сетка, тур 2",35,1559,Десятник Виталий,2,87813,Polovko Volodymyr,1,9,2026-02-22T12:42:16+00:00,2026-02-22T13:29:50+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839830,LB2,"Нижняя сетка, тур 2",36,99069,Сидоров Алексей,1,94439,Дмитрюк Андрій,2,6,2026-02-22T13:02:37+00:00,2026-02-22T14:33:38+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839831,LB2,"Нижняя сетка, тур 2",37,41555,Черный Роман,1,87908,Тихонов Роман,2,4,2026-02-22T13:37:35+00:00,2026-02-22T14:51:05+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839832,LB2,"Нижняя сетка, тур 2",38,101634,Ефаненков Анатолий,0,9707,Вишневский Денис,2,3,2026-02-22T12:47:04+00:00,2026-02-22T13:34:52+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839833,LB2,"Нижняя сетка, тур 2",39,88077,Ярчевский Эдуард,1,87672,Гезун Николай,2,5,2026-02-22T12:31:18+00:00,2026-02-22T13:51:26+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839834,LB2,"Нижняя сетка, тур 2",40,93993,Кравчук Евгений,0,43938,Таланенко Олександр,2,01,2026-02-22T12:22:44+00:00,2026-02-22T13:15:58+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839867,8F,1/8 финала,41,68408,Трачук Кірілл,3,94439,Дмитрюк Андрій,1,6,2026-02-22T14:33:55+00:00,2026-02-22T15:04:31+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839868,8F,1/8 финала,42,64943,Собачинский Владислав,3,1559,Десятник Виталий,2,9,2026-02-22T13:30:44+00:00,2026-02-22T15:10:26+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839869,8F,1/8 финала,43,87671,Скукіс Володимир,3,38885,Бурлака Валерій,2,02,2026-02-22T14:26:05+00:00,2026-02-22T17:05:20+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839870,8F,1/8 финала,44,10481,Баблюк Евгений,3,96003,Миненко Даниіл,0,010,2026-02-22T14:03:14+00:00,2026-02-22T14:53:46+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839871,8F,1/8 финала,45,53373,Мієнко Олексій,3,43938,Таланенко Олександр,2,VIP,2026-02-22T13:16:10+00:00,2026-02-22T14:51:44+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839872,8F,1/8 финала,46,8601,Криворучко Андрей,3,87672,Гезун Николай,0,5,2026-02-22T13:51:43+00:00,2026-02-22T14:41:43+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839873,8F,1/8 финала,47,87816,Курчевский Даниил,3,9707,Вишневский Денис,2,3,2026-02-22T13:35:11+00:00,2026-02-22T15:26:15+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839874,8F,1/8 финала,48,79229,Лобов Максим,1,87908,Тихонов Роман,3,4,2026-02-22T14:51:17+00:00,2026-02-22T16:00:09+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839875,QF,1/4 финала,49,68408,Трачук Кірілл,3,64943,Собачинский Владислав,1,3,2026-02-22T15:28:59+00:00,2026-02-22T16:25:10+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839876,QF,1/4 финала,50,87671,Скукіс Володимир,3,10481,Баблюк Евгений,0,02,2026-02-22T17:05:27+00:00,2026-02-22T18:04:28+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839877,QF,1/4 финала,51,53373,Мієнко Олексій,2,8601,Криворучко Андрей,3,5,2026-02-22T14:51:49+00:00,2026-02-22T16:24:52+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839878,QF,1/4 финала,52,87816,Курчевский Даниил,3,87908,Тихонов Роман,0,4,2026-02-22T16:00:23+00:00,2026-02-22T17:13:47+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839879,SF,Полуфинал,53,68408,Трачук Кірілл,0,87671,Скукіс Володимир,3,02,2026-02-22T18:05:10+00:00,2026-02-22T19:44:11+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839880,SF,Полуфинал,54,8601,Криворучко Андрей,1,87816,Курчевский Даниил,3,4,2026-02-22T17:13:59+00:00,2026-02-22T18:31:35+00:00,https://tournamentservice.net/embed/54379/standing
54379,2026-02-22,2839881,F,Финал,55,87671,Скукіс Володимир,0,87816,Курчевский Даниил,3,VIP,2026-02-22T19:44:16+00:00,2026-02-22T19:44:16+00:00,https://tournamentservice.net/embed/54379/standing
