tournament_id,tournament_date,match_id,round,round_name,match_number,player_a_id,player_a_name,player_a_score,player_b_id,player_b_name,player_b_score,table_number,started_at,ended_at,source_url
55755,2026-08-09,2913354,R1,Первый тур,2,104756,Коробчинский Игорь,40,97445,Кепич Тарас,38,1,2026-08-09T09:08:05+00:00,2026-08-09T10:48:07+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913355,R1,Первый тур,3,87671,Скукіс Володимир,23,53373,Мієнко Олексій,40,2,2026-08-09T09:08:13+00:00,2026-08-09T10:10:25+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913356,R1,Первый тур,4,56346,Dementii Danylo,40,64943,Собачинский Владислав,38,3,2026-08-09T09:08:20+00:00,2026-08-09T10:16:40+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913357,R1,Первый тур,5,58151,Єфремов Олексій,40,93605,Демидов Максим,16,4,2026-08-09T09:08:27+00:00,2026-08-09T10:17:04+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913358,R1,Первый тур,6,43937,Таланенко Юрій,26,89180,Лапко Алексей,40,5,2026-08-09T09:08:36+00:00,2026-08-09T10:24:35+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913359,R1,Первый тур,7,10481,Баблюк Евгений,40,89467,Діденко Геннадій,12,6,2026-08-09T09:08:45+00:00,2026-08-09T09:56:47+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913361,R1,Первый тур,9,87815,Клубков Дмитрий,40,101635,Марданов Хусейн,23,2,2026-08-09T10:10:31+00:00,2026-08-09T11:12:56+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913362,R1,Первый тур,10,88403,Lavryk Yevgen,40,76628,Комар Евгений,32,9,2026-08-09T09:08:56+00:00,2026-08-09T10:34:07+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913363,R1,Первый тур,11,10378,Дмитрук Андрей,30,101634,Ефаненков Анатолий,40,10,2026-08-09T09:09:02+00:00,2026-08-09T10:18:53+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913364,R1,Первый тур,12,87816,Курчевский Даниил,40,79988,Бинюк Николай,17,6,2026-08-09T09:57:00+00:00,2026-08-09T10:53:08+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913365,R1,Первый тур,13,97675,Бугаєць Роман,40,41556,Крутов Алексей,27,4,2026-08-09T10:17:37+00:00,2026-08-09T12:17:16+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913366,R1,Первый тур,14,87813,Polovko Volodymyr,31,5580,Данов Илья,40,3,2026-08-09T10:17:49+00:00,2026-08-09T11:42:34+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913367,R1,Первый тур,15,41555,Черный Роман,23,97235,Сливинский Андрей,40,10,2026-08-09T10:19:10+00:00,2026-08-09T11:21:02+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913369,WB1,"Верхняя сетка, тур 1",17,68408,Трачук Кірілл,40,104756,Коробчинский Игорь,20,1,2026-08-09T10:49:02+00:00,2026-08-09T11:37:50+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913370,WB1,"Верхняя сетка, тур 1",18,53373,Мієнко Олексій,40,56346,Dementii Danylo,37,9,2026-08-09T11:31:30+00:00,2026-08-09T13:29:53+00:00,https://tournamentservice.net/embed/55755/standing
55755,2026-08-09,2913371,WB1,"Верхняя сетка, тур 1",19,58151,Єфремов Олексій,40,89180,Лапко Алексей,25,1,2026-08-09T11:38:43+00:00,2026-08-09T13:06:55+00:00,https://tournamentservice.net/embed/55755/standing
