tournament_id,tournament_date,match_id,round,round_name,match_number,player_a_id,player_a_name,player_a_score,player_b_id,player_b_name,player_b_score,table_number,started_at,ended_at,source_url
54702,2026-03-29,2858254,WB2,"Верхняя сетка, тур 2",41,1632,Шумелюк Александр,3,68408,Трачук Кірілл,2,3,2026-03-29T13:55:49+00:00,2026-03-29T16:18:08+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858255,WB2,"Верхняя сетка, тур 2",42,87816,Курчевский Даниил,3,33488,Лищинский Владислав,1,4,2026-03-29T13:05:04+00:00,2026-03-29T14:33:05+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858256,WB2,"Верхняя сетка, тур 2",43,64943,Собачинский Владислав,3,87813,Polovko Volodymyr,1,010,2026-03-29T11:41:01+00:00,2026-03-29T12:25:39+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858257,WB2,"Верхняя сетка, тур 2",44,10481,Баблюк Евгений,2,9707,Вишневский Денис,3,6,2026-03-29T11:42:14+00:00,2026-03-29T13:38:42+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858210,LB3,"Нижняя сетка, тур 3",45,26032,Попов Олександр,2,87671,Скукіс Володимир,1,02,2026-03-29T12:45:01+00:00,2026-03-29T14:07:33+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858211,LB3,"Нижняя сетка, тур 3",46,79229,Лобов Максим,2,97675,Бугаєць Роман,1,3,2026-03-29T12:47:06+00:00,2026-03-29T13:42:34+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858212,LB3,"Нижняя сетка, тур 3",47,58944,Тіванов Матвій,2,41556,Крутов Алексей,0,5,2026-03-29T14:12:23+00:00,2026-03-29T15:07:28+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858213,LB3,"Нижняя сетка, тур 3",48,4931,Новиков Максим,0,87815,Клубков Дмитрий,2,02,2026-03-29T14:28:31+00:00,2026-03-29T14:54:40+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858206,LB4,"Нижняя сетка, тур 4",49,26032,Попов Олександр,2,33488,Лищинский Владислав,0,4,2026-03-29T14:33:17+00:00,2026-03-29T15:54:36+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858207,LB4,"Нижняя сетка, тур 4",50,79229,Лобов Максим,2,68408,Трачук Кірілл,1,3,2026-03-29T16:18:35+00:00,2026-03-29T17:06:10+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858208,LB4,"Нижняя сетка, тур 4",51,58944,Тіванов Матвій,0,10481,Баблюк Евгений,2,5,2026-03-29T15:07:36+00:00,2026-03-29T15:29:29+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858209,LB4,"Нижняя сетка, тур 4",52,87815,Клубков Дмитрий,2,87813,Polovko Volodymyr,1,02,2026-03-29T14:54:56+00:00,2026-03-29T16:03:01+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858258,QF,1/4 финала,53,1632,Шумелюк Александр,1,10481,Баблюк Евгений,3,4,2026-03-29T17:34:26+00:00,2026-03-29T18:17:49+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858259,QF,1/4 финала,54,87816,Курчевский Даниил,3,87815,Клубков Дмитрий,0,02,2026-03-29T16:04:48+00:00,2026-03-29T16:48:47+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858260,QF,1/4 финала,55,64943,Собачинский Владислав,0,26032,Попов Олександр,3,4,2026-03-29T15:54:45+00:00,2026-03-29T17:12:11+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858261,QF,1/4 финала,56,9707,Вишневский Денис,3,79229,Лобов Максим,1,3,2026-03-29T17:06:25+00:00,2026-03-29T19:40:29+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858262,SF,Полуфинал,57,10481,Баблюк Евгений,1,87816,Курчевский Даниил,3,4,2026-03-29T18:20:36+00:00,2026-03-29T19:40:18+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858263,SF,Полуфинал,58,26032,Попов Олександр,2,9707,Вишневский Денис,3,VIP,2026-03-29T19:40:53+00:00,2026-03-29T08:00:00+00:00,https://tournamentservice.net/embed/54702/standing
54702,2026-03-29,2858264,F,Финал,59,87816,Курчевский Даниил,2,9707,Вишневский Денис,3,3,2026-03-29T08:00:00+00:00,2026-03-29T08:00:00+00:00,https://tournamentservice.net/embed/54702/standing
