tournament_id,tournament_date,match_id,round,round_name,match_number,player_a_id,player_a_name,player_a_score,player_b_id,player_b_name,player_b_score,table_number,started_at,ended_at,source_url
53955,2026-01-24,2821314,WB1,"Верхняя сетка, тур 1",39,38885,Бурлака Валерій,40,86276,Левочкин Володимир,30,6,2026-01-24T12:30:51+00:00,2026-01-24T13:51:55+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821315,WB1,"Верхняя сетка, тур 1",40,45956,Бікметов Максим,40,93605,Демидов Максим,17,4,2026-01-24T13:29:09+00:00,2026-01-24T14:24:58+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821316,WB1,"Верхняя сетка, тур 1",41,100957,Miienko Alex,6,100954,Rodionov Vladiav,50,02,2026-01-24T12:47:09+00:00,2026-01-24T13:35:59+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821317,WB1,"Верхняя сетка, тур 1",42,85159,Knysh Andrii,29,80597,Юрочкін Петро,40,010,2026-01-24T12:31:01+00:00,2026-01-24T13:57:21+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821318,WB1,"Верхняя сетка, тур 1",43,98299,Котик Игорь,40,91311,Міщенко Адріан,36,5,2026-01-24T13:34:26+00:00,2026-01-24T15:40:39+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821319,WB1,"Верхняя сетка, тур 1",44,1188,Каракай Валерий,40,86222,Dzinhel Vitalii,22,3,2026-01-24T13:55:36+00:00,2026-01-24T14:36:31+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821320,WB1,"Верхняя сетка, тур 1",45,100907,Voronko Daniil,45,42211,Стерпул Ілля,41,6,2026-01-24T13:53:28+00:00,2026-01-24T16:14:44+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821321,WB1,"Верхняя сетка, тур 1",46,25198,Aguzov Igor,41,22984,Гоменюк Нікіта,50,4,2026-01-24T14:26:00+00:00,2026-01-24T15:59:04+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821322,WB1,"Верхняя сетка, тур 1",47,96995,Lobov Maksym,40,94439,Дмитрюк Андрій,35,3,2026-01-24T12:40:29+00:00,2026-01-24T13:54:30+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821323,WB1,"Верхняя сетка, тур 1",48,224,Плешко Марк,45,100580,Paulau Vitali,34,02,2026-01-24T14:28:54+00:00,2026-01-24T15:52:24+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821244,LB2,"Нижняя сетка, тур 2",65,87908,Тихонов Роман,37,100580,Paulau Vitali,40,3,2026-01-24T15:56:41+00:00,2026-01-24T17:19:24+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821246,LB2,"Нижняя сетка, тур 2",67,16530,Єленич Владислав,50,25198,Aguzov Igor,29,4,2026-01-24T15:59:58+00:00,2026-01-24T17:15:43+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821247,LB2,"Нижняя сетка, тур 2",68,90817,Денисенко Игорь,45,42211,Стерпул Ілля,39,6,2026-01-24T16:15:26+00:00,2026-01-24T18:00:41+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821248,LB2,"Нижняя сетка, тур 2",69,39029,Череватый Денис,40,86222,Dzinhel Vitalii,38,5,2026-01-24T15:41:39+00:00,2026-01-24T16:41:57+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821251,LB2,"Нижняя сетка, тур 2",72,87679,Stratu Oleg,31,100957,Miienko Alex,40,010,2026-01-24T14:43:53+00:00,2026-01-24T15:51:46+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821252,LB2,"Нижняя сетка, тур 2",73,85155,Havadziuk Serhii,40,93605,Демидов Максим,19,9,2026-01-24T14:43:46+00:00,2026-01-24T15:40:51+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821254,LB2,"Нижняя сетка, тур 2",75,96997,Klubkov Dmytro,31,100566,Zayanchkouski Anton,40,3,2026-01-24T14:37:40+00:00,2026-01-24T15:56:21+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821255,LB2,"Нижняя сетка, тур 2",76,41351,Багацький Денис,45,62612,Томин Анатолий,26,010,2026-01-24T15:54:17+00:00,2026-01-24T17:07:40+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821256,LB2,"Нижняя сетка, тур 2",77,86227,Borovskyi Andrii,12,194,Dubenko Ihor,45,9,2026-01-24T15:44:37+00:00,2026-01-24T16:31:43+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821257,LB2,"Нижняя сетка, тур 2",78,43938,Таланенко Олександр,40,87813,Polovko Volodymyr,13,02,2026-01-24T15:53:46+00:00,2026-01-24T16:44:37+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821259,LB2,"Нижняя сетка, тур 2",80,5321,Сінгаєвський Євгеній,40,100025,Рупаевский Адик,35,VIP,2026-01-24T15:31:52+00:00,2026-01-24T15:32:15+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821324,WB2,"Верхняя сетка, тур 2",81,98039,Одарюк Михаил,30,100908,Aksen Vladislav,40,9,2026-01-24T16:34:02+00:00,2026-01-24T17:57:17+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821325,WB2,"Верхняя сетка, тур 2",82,82628,Sergeyev Sergiy,16,68408,Трачук Кірілл,40,5,2026-01-24T18:45:07+00:00,2026-01-24T20:08:47+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821326,WB2,"Верхняя сетка, тур 2",83,87671,Скукіс Володимир,33,1632,Шумелюк Александр,40,4,2026-01-24T17:16:32+00:00,2026-01-24T18:47:05+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821327,WB2,"Верхняя сетка, тур 2",84,38885,Бурлака Валерій,23,45956,Бікметов Максим,40,02,2026-01-24T16:45:43+00:00,2026-01-24T17:48:14+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821328,WB2,"Верхняя сетка, тур 2",85,100954,Rodionov Vladiav,50,80597,Юрочкін Петро,25,3,2026-01-24T18:42:40+00:00,2026-01-24T19:41:46+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821329,WB2,"Верхняя сетка, тур 2",86,98299,Котик Игорь,40,1188,Каракай Валерий,20,010,2026-01-24T18:02:56+00:00,2026-01-24T19:45:26+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821330,WB2,"Верхняя сетка, тур 2",87,100907,Voronko Daniil,50,22984,Гоменюк Нікіта,46,4,2026-01-24T18:47:43+00:00,2026-01-24T19:55:13+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821331,WB2,"Верхняя сетка, тур 2",88,96995,Lobov Maksym,24,224,Плешко Марк,45,02,2026-01-24T17:48:51+00:00,2026-01-24T18:59:42+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821236,LB3,"Нижняя сетка, тур 3",89,100580,Paulau Vitali,40,94439,Дмитрюк Андрій,25,3,2026-01-24T17:19:53+00:00,2026-01-24T18:41:21+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821237,LB3,"Нижняя сетка, тур 3",90,16530,Єленич Владислав,50,90817,Денисенко Игорь,29,6,2026-01-24T18:01:13+00:00,2026-01-24T19:09:59+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821238,LB3,"Нижняя сетка, тур 3",91,39029,Череватый Денис,32,91311,Міщенко Адріан,40,010,2026-01-24T17:08:13+00:00,2026-01-24T18:01:44+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821239,LB3,"Нижняя сетка, тур 3",92,85159,Knysh Andrii,34,100957,Miienko Alex,40,5,2026-01-24T16:42:57+00:00,2026-01-24T18:44:10+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821240,LB3,"Нижняя сетка, тур 3",93,85155,Havadziuk Serhii,27,86276,Левочкин Володимир,40,01,2026-01-24T16:43:20+00:00,2026-01-24T17:58:50+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821241,LB3,"Нижняя сетка, тур 3",94,100566,Zayanchkouski Anton,38,41351,Багацький Денис,45,01,2026-01-24T17:59:33+00:00,2026-01-24T19:47:14+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821242,LB3,"Нижняя сетка, тур 3",95,194,Dubenko Ihor,45,43938,Таланенко Олександр,37,9,2026-01-24T17:57:59+00:00,2026-01-24T20:07:29+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821243,LB3,"Нижняя сетка, тур 3",96,7205,Гранкин Ярослав,18,5321,Сінгаєвський Євгеній,40,01,2026-01-24T15:32:21+00:00,2026-01-24T16:42:22+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821228,LB4,"Нижняя сетка, тур 4",97,100580,Paulau Vitali,0,38885,Бурлака Валерій,40,01,2026-01-25T07:34:29+00:00,2026-01-25T10:12:55+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821229,LB4,"Нижняя сетка, тур 4",98,16530,Єленич Владислав,50,87671,Скукіс Володимир,31,02,2026-01-25T07:34:54+00:00,2026-01-25T10:05:31+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821230,LB4,"Нижняя сетка, тур 4",99,91311,Міщенко Адріан,40,82628,Sergeyev Sergiy,36,3,2026-01-25T07:35:19+00:00,2026-01-25T11:07:53+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821231,LB4,"Нижняя сетка, тур 4",100,100957,Miienko Alex,40,98039,Одарюк Михаил,35,02,2026-01-24T19:00:14+00:00,2026-01-24T20:32:00+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821232,LB4,"Нижняя сетка, тур 4",101,86276,Левочкин Володимир,40,96995,Lobov Maksym,34,4,2026-01-25T07:35:55+00:00,2026-01-25T11:04:58+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821233,LB4,"Нижняя сетка, тур 4",102,41351,Багацький Денис,35,22984,Гоменюк Нікіта,45,5,2026-01-25T07:36:25+00:00,2026-01-25T10:58:08+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821234,LB4,"Нижняя сетка, тур 4",103,194,Dubenko Ihor,36,1188,Каракай Валерий,40,6,2026-01-25T07:36:56+00:00,2026-01-25T12:39:37+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821235,LB4,"Нижняя сетка, тур 4",104,5321,Сінгаєвський Євгеній,40,80597,Юрочкін Петро,17,010,2026-01-25T07:37:42+00:00,2026-01-25T10:11:34+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821332,8F,1/8 финала,105,100908,Aksen Vladislav,40,86276,Левочкин Володимир,27,4,2026-01-25T11:07:12+00:00,2026-01-25T12:52:40+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821333,8F,1/8 финала,106,68408,Трачук Кірілл,47,22984,Гоменюк Нікіта,50,5,2026-01-25T10:58:30+00:00,2026-01-25T13:27:24+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821334,8F,1/8 финала,107,1632,Шумелюк Александр,22,1188,Каракай Валерий,40,6,2026-01-25T12:40:37+00:00,2026-01-25T13:17:17+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821335,8F,1/8 финала,108,45956,Бікметов Максим,25,5321,Сінгаєвський Євгеній,40,010,2026-01-25T10:12:30+00:00,2026-01-25T12:43:55+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821336,8F,1/8 финала,109,100954,Rodionov Vladiav,50,38885,Бурлака Валерій,17,01,2026-01-25T10:13:14+00:00,2026-01-25T11:26:23+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821337,8F,1/8 финала,110,98299,Котик Игорь,39,16530,Єленич Владислав,50,02,2026-01-25T10:10:23+00:00,2026-01-25T12:40:12+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821338,8F,1/8 финала,111,100907,Voronko Daniil,35,91311,Міщенко Адріан,40,3,2026-01-25T11:08:56+00:00,2026-01-25T12:41:50+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821339,8F,1/8 финала,112,224,Плешко Марк,45,100957,Miienko Alex,17,9,2026-01-25T10:09:53+00:00,2026-01-25T12:42:17+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821340,QF,1/4 финала,113,100908,Aksen Vladislav,42,22984,Гоменюк Нікіта,60,5,2026-01-25T13:27:35+00:00,2026-01-25T16:11:55+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821341,QF,1/4 финала,114,1188,Каракай Валерий,50,5321,Сінгаєвський Євгеній,34,4,2026-01-25T13:17:25+00:00,2026-01-25T15:43:12+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821342,QF,1/4 финала,115,100954,Rodionov Vladiav,50,16530,Єленич Владислав,34,3,2026-01-25T12:43:18+00:00,2026-01-25T14:43:58+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821343,QF,1/4 финала,116,91311,Міщенко Адріан,50,224,Плешко Марк,37,02,2026-01-25T12:49:57+00:00,2026-01-25T14:44:56+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821344,SF,Полуфинал,117,22984,Гоменюк Нікіта,60,1188,Каракай Валерий,45,3,2026-01-25T17:29:46+00:00,2026-01-25T19:40:35+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821345,SF,Полуфинал,118,100954,Rodionov Vladiav,60,91311,Міщенко Адріан,58,3,2026-01-25T15:24:22+00:00,2026-01-25T17:29:30+00:00,https://tournamentservice.net/embed/53955/standing
53955,2026-01-24,2821346,F,Финал,119,22984,Гоменюк Нікіта,37,100954,Rodionov Vladiav,50,3,2026-01-25T19:40:53+00:00,2026-01-25T21:35:46+00:00,https://tournamentservice.net/embed/53955/standing
