tournament_id,tournament_date,match_id,round,round_name,match_number,player_a_id,player_a_name,player_a_score,player_b_id,player_b_name,player_b_score,table_number,started_at,ended_at,source_url
55931,2026-08-23,2919066,LB2,"Нижняя сетка, тур 2",38,89467,Діденко Геннадій,0,1559,Десятник Виталий,2,3,2026-08-23T11:10:22+00:00,2026-08-23T11:50:19+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919067,LB2,"Нижняя сетка, тур 2",39,49300,Вечтомов Александр,1,87908,Тихонов Роман,2,2,2026-08-23T11:12:31+00:00,2026-08-23T11:56:56+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919068,LB2,"Нижняя сетка, тур 2",40,97445,Кепич Тарас,2,26032,Попов Олександр,1,2,2026-08-23T12:15:23+00:00,2026-08-23T13:26:41+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919101,8F,1/8 финала,41,64943,Собачинский Владислав,3,97235,Сливинский Андрей,1,5,2026-08-23T12:38:31+00:00,2026-08-23T13:47:35+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919102,8F,1/8 финала,42,89180,Лапко Алексей,3,5580,Данов Илья,1,5,2026-08-23T14:25:48+00:00,2026-08-23T15:58:27+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919103,8F,1/8 финала,43,87813,Polovko Volodymyr,3,41555,Черный Роман,1,9,2026-08-23T12:55:23+00:00,2026-08-23T14:06:34+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919104,8F,1/8 финала,44,43938,Таланенко Олександр,3,53373,Мієнко Олексій,1,3,2026-08-23T12:35:28+00:00,2026-08-23T13:49:42+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919105,8F,1/8 финала,45,76085,Гайдеров Максим,3,97445,Кепич Тарас,1,2,2026-08-23T13:27:09+00:00,2026-08-23T14:56:30+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919106,8F,1/8 финала,46,88075,Стельмах Даниил,2,87908,Тихонов Роман,3,10,2026-08-23T13:00:50+00:00,2026-08-23T15:00:58+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919107,8F,1/8 финала,47,94439,Дмитрюк Андрій,0,1559,Десятник Виталий,3,10,2026-08-23T11:50:58+00:00,2026-08-23T12:58:00+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919108,8F,1/8 финала,48,10481,Баблюк Евгений,3,102379,Безуглый Максим,2,4,2026-08-23T14:12:39+00:00,2026-08-23T16:10:39+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919109,QF,1/4 финала,49,64943,Собачинский Владислав,3,89180,Лапко Алексей,1,5,2026-08-23T15:58:37+00:00,2026-08-23T17:21:56+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919110,QF,1/4 финала,50,87813,Polovko Volodymyr,2,43938,Таланенко Олександр,3,3,2026-08-23T14:12:51+00:00,2026-08-23T15:31:10+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919111,QF,1/4 финала,51,76085,Гайдеров Максим,3,87908,Тихонов Роман,0,2,2026-08-23T15:01:03+00:00,2026-08-23T15:57:22+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919112,QF,1/4 финала,52,1559,Десятник Виталий,3,10481,Баблюк Евгений,2,4,2026-08-23T16:11:02+00:00,2026-08-23T18:29:19+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919113,SF,Полуфинал,53,64943,Собачинский Владислав,1,43938,Таланенко Олександр,3,5,2026-08-23T17:22:03+00:00,2026-08-23T18:30:10+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919114,SF,Полуфинал,54,76085,Гайдеров Максим,3,1559,Десятник Виталий,0,4,2026-08-23T18:29:32+00:00,2026-08-23T19:07:33+00:00,https://tournamentservice.net/embed/55931/standing
55931,2026-08-23,2919115,F,Финал,55,43938,Таланенко Олександр,3,76085,Гайдеров Максим,2,4,2026-08-23T19:07:40+00:00,2026-08-23T08:00:00+00:00,https://tournamentservice.net/embed/55931/standing
